n1	n2	evidence	score
UMLS:C0751383	DOID:0110733	curated	1
UMLS:C0751383	DOID:14503	curated	1
UMLS:C0751406	DOID:1811	curated	1
UMLS:C0751434	DOID:9281	curated	1
UMLS:C0751449	DOID:1389	curated	1
UMLS:C0751483	DOID:4648	curated	1
UMLS:C0751495	DOID:2234	curated	1
UMLS:C0751495	DOID:3327	curated	1
UMLS:C0751527	DOID:0060243	curated	1
UMLS:C0751528	DOID:0060243	curated	1
UMLS:C0751529	DOID:0060243	curated	1
UMLS:C0751544	DOID:1388	curated	1
UMLS:C0751549	DOID:3103	curated	1
UMLS:C0751552	DOID:3277	curated	1
UMLS:C0751560	DOID:8858	curated	1
UMLS:C0751571	DOID:3996	curated	1
UMLS:C0751583	DOID:2365	curated	1
UMLS:C0751587	DOID:0111035	curated	1
UMLS:C0751587	DOID:13945	curated	1
UMLS:C0751589	DOID:1659	curated	1
UMLS:C0751597	DOID:3649	curated	1
UMLS:C0751602	DOID:0080067	curated	1
UMLS:C0751606	DOID:5604	curated	1
UMLS:C0751651	DOID:700	curated	1
UMLS:C0751674	DOID:3319	curated	1
UMLS:C0751675	DOID:7398	curated	1
UMLS:C0751676	DOID:2513	curated	1
UMLS:C0751688	DOID:1749	curated	1
UMLS:C0751689	DOID:3193	curated	1
UMLS:C0751690	DOID:3512	curated	1
UMLS:C0751690	DOID:5940	curated	1
UMLS:C0751690	DOID:8353	curated	1
UMLS:C0751691	DOID:4697	curated	1
UMLS:C0751713	DOID:3429	curated	1
UMLS:C0751748	DOID:9268	curated	1
UMLS:C0751753	DOID:9280	curated	1
UMLS:C0751771	DOID:2846	curated	1
UMLS:C0751772	DOID:9091	curated	1
UMLS:C0751774	DOID:9207	curated	1
UMLS:C0751776	DOID:0060162	curated	1
UMLS:C0751777	DOID:0060162	curated	1
UMLS:C0751778	DOID:0060162	curated	1
UMLS:C0751778	DOID:3535	curated	1
UMLS:C0751778	DOID:891	curated	1
UMLS:C0751779	DOID:0060162	curated	1
UMLS:C0751779	DOID:0111444	curated	1
UMLS:C0751780	DOID:0060162	curated	1
UMLS:C0751781	DOID:0060162	curated	1
UMLS:C0751782	DOID:0060162	curated	1
UMLS:C0751783	DOID:3534	curated	1
UMLS:C0751785	DOID:0060162	curated	1
UMLS:C0751785	DOID:0111452	curated	1
UMLS:C0751785	DOID:3535	curated	1
UMLS:C0751785	DOID:891	curated	1
UMLS:C0751871	DOID:438	curated	1
UMLS:C0751878	DOID:2555	curated	1
UMLS:C0751878	DOID:525	curated	1
UMLS:C0751882	DOID:3635	curated	1
UMLS:C0751886	DOID:4203	curated	1
UMLS:C0751895	DOID:13100	curated	1
UMLS:C0751908	DOID:12357	curated	1
UMLS:C0751908	DOID:12683	curated	1
UMLS:C0751922	DOID:571	curated	1
UMLS:C0751950	DOID:439	curated	1
UMLS:C0751951	DOID:0050588	curated	1
UMLS:C0751951	DOID:0110632	curated	1
UMLS:C0751951	DOID:0110633	curated	1
UMLS:C0751951	DOID:0110634	curated	1
UMLS:C0751951	DOID:0110635	curated	1
UMLS:C0751951	DOID:0110637	curated	1
UMLS:C0751951	DOID:0110639	curated	1
UMLS:C0751951	DOID:0110640	curated	1
UMLS:C0751951	DOID:3191	curated	1
UMLS:C0751951	DOID:3529	curated	1
UMLS:C0751955	DOID:3454	curated	1
UMLS:C0751964	DOID:0050784	curated	1
UMLS:C0751965	DOID:0050783	curated	1
UMLS:C0751967	DOID:2378	curated	1
UMLS:C0752120	DOID:0050954	curated	1
UMLS:C0752121	DOID:0050955	curated	1
UMLS:C0752123	DOID:0050882	curated	1
UMLS:C0752124	DOID:0050956	curated	1
UMLS:C0752125	DOID:0050958	curated	1
UMLS:C0752127	DOID:178	curated	1
UMLS:C0752130	DOID:178	curated	1
UMLS:C0752138	DOID:13089	curated	1
UMLS:C0752143	DOID:4193	curated	1
UMLS:C0752166	DOID:0050657	curated	1
UMLS:C0752166	DOID:0110123	curated	1
UMLS:C0752166	DOID:0110124	curated	1
UMLS:C0752166	DOID:0110125	curated	1
UMLS:C0752166	DOID:0110126	curated	1
UMLS:C0752166	DOID:0110127	curated	1
UMLS:C0752166	DOID:0110128	curated	1
UMLS:C0752166	DOID:0110129	curated	1
UMLS:C0752166	DOID:0110130	curated	1
UMLS:C0752166	DOID:0110131	curated	1
UMLS:C0752166	DOID:0110132	curated	1
UMLS:C0752166	DOID:0110133	curated	1
UMLS:C0752166	DOID:0110134	curated	1
UMLS:C0752166	DOID:0110135	curated	1
UMLS:C0752166	DOID:0110136	curated	1
UMLS:C0752166	DOID:0110137	curated	1
UMLS:C0752166	DOID:0110138	curated	1
UMLS:C0752166	DOID:0110139	curated	1
UMLS:C0752166	DOID:0110140	curated	1
UMLS:C0752166	DOID:0110141	curated	1
UMLS:C0752166	DOID:1930	curated	1
UMLS:C0752166	DOID:1935	curated	1
UMLS:C0752207	DOID:0050835	curated	1
UMLS:C0752235	DOID:11729	curated	1
UMLS:C0752282	DOID:14717	curated	1
UMLS:C0752282	DOID:422	curated	1
UMLS:C0752305	DOID:2316	curated	1
UMLS:C0752347	DOID:12217	curated	1
UMLS:C0752355	DOID:0050759	curated	1
UMLS:C0795687	DOID:4372	curated	1
UMLS:C0795690	DOID:0060321	curated	1
UMLS:C0795690	DOID:0060327	curated	1
UMLS:C0795806	DOID:0060417	curated	1
UMLS:C0795830	DOID:0060732	curated	1
UMLS:C0795833	DOID:0060352	curated	1
UMLS:C0795864	DOID:0060469	curated	1
UMLS:C0795864	DOID:0060768	curated	1
UMLS:C0795887	DOID:0060427	curated	1
UMLS:C0795889	DOID:0050631	curated	1
UMLS:C0795898	DOID:0080313	curated	1
UMLS:C0795902	DOID:0111249	curated	1
UMLS:C0795905	DOID:0060569	curated	1
UMLS:C0795907	DOID:6406	curated	1
UMLS:C0795910	DOID:0110212	curated	1
UMLS:C0795917	DOID:0110029	curated	1
UMLS:C0795949	DOID:0060364	curated	1
UMLS:C0795950	DOID:0090003	curated	1
UMLS:C0795953	DOID:0060246	curated	1
UMLS:C0795956	DOID:0060357	curated	1
UMLS:C0795956	DOID:14118	curated	1
UMLS:C0795996	DOID:4751	curated	1
UMLS:C0795998	DOID:0111337	curated	1
UMLS:C0796004	DOID:0060473	curated	1
UMLS:C0796012	DOID:0080201	curated	1
UMLS:C0796019	DOID:0110774	curated	1
UMLS:C0796022	DOID:0060821	curated	1
UMLS:C0796028	DOID:0050647	curated	1
UMLS:C0796032	DOID:0060577	curated	1
UMLS:C0796059	DOID:0060575	curated	1
UMLS:C0796068	DOID:0060464	curated	1
UMLS:C0796070	DOID:10629	curated	1
UMLS:C0796074	DOID:0050757	curated	1
UMLS:C0796085	DOID:0060599	curated	1
UMLS:C0796089	DOID:0060902	curated	1
UMLS:C0796094	DOID:0060289	curated	1
UMLS:C0796102	DOID:0060382	curated	1
UMLS:C0796113	DOID:0060476	curated	1
UMLS:C0796117	DOID:0050460	curated	1
UMLS:C0796126	DOID:0050629	curated	1
UMLS:C0796135	DOID:0060179	curated	1
UMLS:C0796137	DOID:0060565	curated	1
UMLS:C0796137	DOID:0060571	curated	1
UMLS:C0796137	DOID:0060572	curated	1
UMLS:C0796147	DOID:9250	curated	1
UMLS:C0796149	DOID:0111052	curated	1
UMLS:C0796154	DOID:0060248	curated	1
UMLS:C0796160	DOID:0060802	curated	1
UMLS:C0796200	DOID:0060815	curated	1
UMLS:C0796202	DOID:0050460	curated	1
UMLS:C0796206	DOID:0050776	curated	1
UMLS:C0796207	DOID:0050776	curated	1
UMLS:C0796215	DOID:0050776	curated	1
UMLS:C0796220	DOID:0050776	curated	1
UMLS:C0796221	DOID:0050776	curated	1
UMLS:C0796224	DOID:0050776	curated	1
UMLS:C0796225	DOID:0050776	curated	1
UMLS:C0796226	DOID:0050776	curated	1
UMLS:C0796229	DOID:0050776	curated	1
UMLS:C0796237	DOID:0050776	curated	1
UMLS:C0796241	DOID:0050776	curated	1
UMLS:C0796249	DOID:0050776	curated	1
UMLS:C0796250	DOID:14744	curated	1
UMLS:C0796254	DOID:0060800	curated	1
UMLS:C0796274	DOID:0050694	curated	1
UMLS:C0796275	DOID:0060693	curated	1
UMLS:C0796279	DOID:0060576	curated	1
UMLS:C0796663	DOID:6082	curated	1
UMLS:C0796664	DOID:6084	curated	1
UMLS:C0812413	DOID:7474	curated	1
UMLS:C0812437	DOID:0060291	curated	1
UMLS:C0836924	DOID:2228	curated	1
UMLS:C0846967	DOID:172	curated	1
UMLS:C0846967	DOID:174	curated	1
UMLS:C0846967	DOID:4322	curated	1
UMLS:C0847415	DOID:2247	curated	1
UMLS:C0848548	DOID:11664	curated	1
UMLS:C0848558	DOID:10892	curated	1
UMLS:C0851140	DOID:8991	curated	1
UMLS:C0851140	DOID:9087	curated	1
UMLS:C0851302	DOID:1607	curated	1
UMLS:C0852036	DOID:10591	curated	1
UMLS:C0852519	DOID:2691	curated	1
UMLS:C0852949	DOID:2347	curated	1
UMLS:C0853105	DOID:3449	curated	1
UMLS:C0853193	DOID:3312	curated	1
UMLS:C0854110	DOID:9352	curated	1
UMLS:C0854196	DOID:3117	curated	1
UMLS:C0854248	DOID:874	curated	1
UMLS:C0854359	DOID:0040100	curated	1
UMLS:C0854486	DOID:5395	curated	1
UMLS:C0854723	DOID:8501	curated	1
UMLS:C0854795	DOID:3571	curated	1
UMLS:C0854893	DOID:0001816	curated	1
UMLS:C0854906	DOID:955	curated	1
UMLS:C0854912	DOID:7428	curated	1
UMLS:C0854914	DOID:4650	curated	1
UMLS:C0854915	DOID:4651	curated	1
UMLS:C0854917	DOID:3674	curated	1
UMLS:C0854924	DOID:5750	curated	1
UMLS:C0855009	DOID:4388	curated	1
UMLS:C0855052	DOID:3357	curated	1
UMLS:C0855095	DOID:1040	curated	1
UMLS:C0855139	DOID:0080211	curated	1
UMLS:C0855173	DOID:2024	curated	1
UMLS:C0855197	DOID:5556	curated	1
UMLS:C0856761	DOID:11512	curated	1
UMLS:C0856830	DOID:1156	curated	1
UMLS:C0856900	DOID:2687	curated	1
UMLS:C0857007	DOID:2383	curated	1
UMLS:C0858252	DOID:3458	curated	1
UMLS:C0859920	DOID:5374	curated	1
UMLS:C0859920	DOID:5375	curated	1
UMLS:C0860580	DOID:5605	curated	1
UMLS:C0861352	DOID:3010	curated	1
UMLS:C0862030	DOID:0080630	curated	1
UMLS:C0862312	DOID:4489	curated	1
UMLS:C0863029	DOID:3369	curated	1
UMLS:C0865275	DOID:0060474	curated	1
UMLS:C0865275	DOID:2834	curated	1
UMLS:C0865275	DOID:2838	curated	1
UMLS:C0865275	DOID:2839	curated	1
UMLS:C0865275	DOID:8432	curated	1
UMLS:C0865276	DOID:0060474	curated	1
UMLS:C0865276	DOID:2834	curated	1
UMLS:C0865276	DOID:2838	curated	1
UMLS:C0865276	DOID:2839	curated	1
UMLS:C0865276	DOID:8432	curated	1
UMLS:C0865304	DOID:11328	curated	1
UMLS:C0865440	DOID:9470	curated	1
UMLS:C0865474	DOID:0060891	curated	1
UMLS:C0865474	DOID:0060895	curated	1
UMLS:C0865474	DOID:0060896	curated	1
UMLS:C0865474	DOID:14330	curated	1
UMLS:C0865475	DOID:0060891	curated	1
UMLS:C0865475	DOID:0060895	curated	1
UMLS:C0865475	DOID:0060896	curated	1
UMLS:C0865475	DOID:14330	curated	1
UMLS:C0865476	DOID:0060891	curated	1
UMLS:C0865476	DOID:0060895	curated	1
UMLS:C0865476	DOID:0060896	curated	1
UMLS:C0865476	DOID:14330	curated	1
UMLS:C0868847	DOID:0110052	curated	1
UMLS:C0868847	DOID:0110053	curated	1
UMLS:C0868847	DOID:0110054	curated	1
UMLS:C0868847	DOID:0110055	curated	1
UMLS:C0868847	DOID:0110056	curated	1
UMLS:C0868847	DOID:0110057	curated	1
UMLS:C0868847	DOID:0110058	curated	1
UMLS:C0868847	DOID:0110059	curated	1
UMLS:C0868847	DOID:0110060	curated	1
UMLS:C0868847	DOID:0110061	curated	1
UMLS:C0868847	DOID:0110062	curated	1
UMLS:C0868847	DOID:0110063	curated	1
UMLS:C0868847	DOID:0110064	curated	1
UMLS:C0868847	DOID:0110065	curated	1
UMLS:C0868847	DOID:0110066	curated	1
UMLS:C0868847	DOID:2187	curated	1
UMLS:C0868847	DOID:4154	curated	1
UMLS:C0868847	DOID:701	curated	1
UMLS:C0869083	DOID:0050657	curated	1
UMLS:C0869083	DOID:0050764	curated	1
UMLS:C0869083	DOID:0050779	curated	1
UMLS:C0869083	DOID:0060225	curated	1
UMLS:C0869083	DOID:0060233	curated	1
UMLS:C0869083	DOID:0060464	curated	1
UMLS:C0869083	DOID:0060482	curated	1
UMLS:C0869083	DOID:0060641	curated	1
UMLS:C0869083	DOID:0060747	curated	1
UMLS:C0869083	DOID:0060802	curated	1
UMLS:C0869083	DOID:0060804	curated	1
UMLS:C0869083	DOID:0060809	curated	1
UMLS:C0869083	DOID:0060811	curated	1
UMLS:C0869083	DOID:0060813	curated	1
UMLS:C0869083	DOID:0060816	curated	1
UMLS:C0869083	DOID:0060820	curated	1
UMLS:C0869083	DOID:0060822	curated	1
UMLS:C0869083	DOID:0060824	curated	1
UMLS:C0869083	DOID:0060826	curated	1
UMLS:C0869083	DOID:0060830	curated	1
UMLS:C0869083	DOID:0080313	curated	1
UMLS:C0869083	DOID:0110123	curated	1
UMLS:C0869083	DOID:0110124	curated	1
UMLS:C0869083	DOID:0110125	curated	1
UMLS:C0869083	DOID:0110126	curated	1
UMLS:C0869083	DOID:0110127	curated	1
UMLS:C0869083	DOID:0110128	curated	1
UMLS:C0869083	DOID:0110129	curated	1
UMLS:C0869083	DOID:0110130	curated	1
UMLS:C0869083	DOID:0110131	curated	1
UMLS:C0869083	DOID:0110132	curated	1
UMLS:C0869083	DOID:0110133	curated	1
UMLS:C0869083	DOID:0110134	curated	1
UMLS:C0869083	DOID:0110135	curated	1
UMLS:C0869083	DOID:0110136	curated	1
UMLS:C0869083	DOID:0110137	curated	1
UMLS:C0869083	DOID:0110138	curated	1
UMLS:C0869083	DOID:0110139	curated	1
UMLS:C0869083	DOID:0110140	curated	1
UMLS:C0869083	DOID:0110141	curated	1
UMLS:C0869083	DOID:0110595	curated	1
UMLS:C0869083	DOID:1935	curated	1
UMLS:C0869474	DOID:0060223	curated	1
UMLS:C0869474	DOID:12568	curated	1
UMLS:C0869474	DOID:4540	curated	1
UMLS:C0870082	DOID:13072	curated	1
UMLS:C0872218	DOID:0080119	curated	1
UMLS:C0872218	DOID:0080123	curated	1
UMLS:C0877024	DOID:0060490	curated	1
UMLS:C0877208	DOID:9997	curated	1
UMLS:C0877611	DOID:4413	curated	1
UMLS:C0877849	DOID:3098	curated	1
UMLS:C0877849	DOID:3369	curated	1
UMLS:C0878486	DOID:1936	curated	1
UMLS:C0878486	DOID:2348	curated	1
UMLS:C0878486	DOID:2349	curated	1
UMLS:C0878486	DOID:5162	curated	1
UMLS:C0878515	DOID:2785	curated	1
UMLS:C0878544	DOID:0050700	curated	1
UMLS:C0878675	DOID:4329	curated	1
UMLS:C0878676	DOID:0090106	curated	1
UMLS:C0878677	DOID:0050437	curated	1
UMLS:C0878681	DOID:0050699	curated	1
UMLS:C0878682	DOID:0050711	curated	1
UMLS:C0878683	DOID:9406	curated	1
UMLS:C0878684	DOID:0111454	curated	1
UMLS:C0878693	DOID:4250	curated	1
UMLS:C0878773	DOID:12144	curated	1
UMLS:C0879257	DOID:6163	curated	1
UMLS:C0887833	DOID:3587	curated	1
UMLS:C0887850	DOID:0050770	curated	1
UMLS:C0917713	DOID:12932	curated	1
UMLS:C0917713	DOID:9883	curated	1
UMLS:C0917715	DOID:2736	curated	1
UMLS:C0917796	DOID:705	curated	1
UMLS:C0917798	DOID:224	curated	1
UMLS:C0917804	DOID:0060688	curated	1
UMLS:C0917805	DOID:224	curated	1
UMLS:C0917817	DOID:8712	curated	1
UMLS:C0917981	DOID:318	curated	1
UMLS:C0917990	DOID:2736	curated	1
UMLS:C0919267	DOID:2394	curated	1
UMLS:C0919267	DOID:4001	curated	1
UMLS:C0920296	DOID:4428	curated	1
UMLS:C0920350	DOID:7188	curated	1
UMLS:C0936016	DOID:4674	curated	1
UMLS:C0936215	DOID:8455	curated	1
UMLS:C0936248	DOID:2602	curated	1
UMLS:C0936250	DOID:9123	curated	1
UMLS:C0936256	DOID:9274	curated	1
UMLS:C0936282	DOID:4766	curated	1
UMLS:C0947622	DOID:11151	curated	1
UMLS:C0948008	DOID:3526	curated	1
UMLS:C0948039	DOID:4033	curated	1
UMLS:C0948101	DOID:4147	curated	1
UMLS:C0948187	DOID:0060313	curated	1
UMLS:C0948216	DOID:3713	curated	1
UMLS:C0948242	DOID:3081	curated	1
UMLS:C0948368	DOID:0111255	curated	1
UMLS:C0948480	DOID:4247	curated	1
UMLS:C0948740	DOID:7378	curated	1
UMLS:C0948968	DOID:4971	curated	1
UMLS:C0949116	DOID:1339	curated	1
UMLS:C0949116	DOID:1342	curated	1
UMLS:C0949272	DOID:0060190	curated	1
UMLS:C0949445	DOID:0050840	curated	1
UMLS:C0949506	DOID:3805	curated	1
UMLS:C0949541	DOID:5389	curated	1
UMLS:C0949570	DOID:3660	curated	1
UMLS:C0949595	DOID:0080493	curated	1
UMLS:C0949595	DOID:14450	curated	1
UMLS:C0949658	DOID:0110307	curated	1
UMLS:C0949658	DOID:11984	curated	1
UMLS:C0949664	DOID:680	curated	1
UMLS:C0949691	DOID:1123	curated	1
UMLS:C0949691	DOID:2247	curated	1
UMLS:C0950121	DOID:3764	curated	1
UMLS:C0950122	DOID:0050438	curated	1
UMLS:C0994344	DOID:849	curated	1
UMLS:C0994516	DOID:12557	curated	1
UMLS:C1096184	DOID:2366	curated	1
UMLS:C1096903	DOID:3659	curated	1
UMLS:C1112155	DOID:3883	curated	1
UMLS:C1112474	DOID:7134	curated	1
UMLS:C1112486	DOID:4798	curated	1
UMLS:C1112530	DOID:9655	curated	1
UMLS:C1112709	DOID:1343	curated	1
UMLS:C1112746	DOID:901	curated	1
UMLS:C1134719	DOID:3008	curated	1
UMLS:C1135191	DOID:9651	curated	1
UMLS:C1135196	DOID:9775	curated	1
UMLS:C1135868	DOID:3590	curated	1
UMLS:C1135993	DOID:3530	curated	1
UMLS:C1136033	DOID:12309	curated	1
UMLS:C1136033	DOID:350	curated	1
UMLS:C1136033	DOID:3663	curated	1
UMLS:C1136033	DOID:3665	curated	1
UMLS:C1136041	DOID:0111252	curated	1
UMLS:C1136041	DOID:8712	curated	1
UMLS:C1136042	DOID:0111252	curated	1
UMLS:C1136043	DOID:0111252	curated	1
UMLS:C1136084	DOID:6536	curated	1
UMLS:C1140680	DOID:2394	curated	1
UMLS:C1140716	DOID:2316	curated	1
UMLS:C1141890	DOID:0060173	curated	1
UMLS:C1141890	DOID:2843	curated	1
UMLS:C1142166	DOID:0050451	curated	1
UMLS:C1142166	DOID:0110218	curated	1
UMLS:C1142166	DOID:0110219	curated	1
UMLS:C1142166	DOID:0110220	curated	1
UMLS:C1142166	DOID:0110221	curated	1
UMLS:C1142166	DOID:0110222	curated	1
UMLS:C1142166	DOID:0110223	curated	1
UMLS:C1142166	DOID:0110224	curated	1
UMLS:C1142166	DOID:0110225	curated	1
UMLS:C1142166	DOID:0110226	curated	1
UMLS:C1148551	DOID:0070025	curated	1
UMLS:C1153706	DOID:2870	curated	1
UMLS:C1168401	DOID:5520	curated	1
UMLS:C1175175	DOID:2945	curated	1
UMLS:C1176475	DOID:3007	curated	1
UMLS:C1257763	DOID:654	curated	1
UMLS:C1257843	DOID:0060185	curated	1
UMLS:C1257958	DOID:4194	curated	1
UMLS:C1257960	DOID:0050461	curated	1
UMLS:C1257960	DOID:14500	curated	1
UMLS:C1257960	DOID:3413	curated	1
UMLS:C1258104	DOID:1580	curated	1
UMLS:C1258215	DOID:8437	curated	1
UMLS:C1258215	DOID:8440	curated	1
UMLS:C1260325	DOID:6262	curated	1
UMLS:C1260325	DOID:7146	curated	1
UMLS:C1260325	DOID:7848	curated	1
UMLS:C1260326	DOID:6262	curated	1
UMLS:C1260326	DOID:7146	curated	1
UMLS:C1260326	DOID:7848	curated	1
UMLS:C1260327	DOID:6262	curated	1
UMLS:C1260327	DOID:7146	curated	1
UMLS:C1260327	DOID:7848	curated	1
UMLS:C1260386	DOID:14080	curated	1
UMLS:C1260396	DOID:0110031	curated	1
UMLS:C1260402	DOID:11786	curated	1
UMLS:C1260873	DOID:0080332	curated	1
UMLS:C1260873	DOID:0080333	curated	1
UMLS:C1260873	DOID:62	curated	1
UMLS:C1260881	DOID:2841	curated	1
UMLS:C1260881	DOID:9360	curated	1
UMLS:C1260881	DOID:9415	curated	1
UMLS:C1260899	DOID:1339	curated	1
UMLS:C1260899	DOID:1342	curated	1
UMLS:C1260964	DOID:5570	curated	1
UMLS:C1261470	DOID:1088	curated	1
UMLS:C1261473	DOID:4235	curated	1
UMLS:C1262117	DOID:10440	curated	1
UMLS:C1262481	DOID:4031	curated	1
UMLS:C1262481	DOID:7033	curated	1
UMLS:C1263846	DOID:1094	curated	1
UMLS:C1263858	DOID:0110636	curated	1
UMLS:C1263885	DOID:368	curated	1
UMLS:C1263886	DOID:12016	curated	1
UMLS:C1263887	DOID:2135	curated	1
UMLS:C1263892	DOID:4847	curated	1
UMLS:C1264039	DOID:0060573	curated	1
UMLS:C1264040	DOID:0060574	curated	1
UMLS:C1264041	DOID:0111054	curated	1
UMLS:C1265996	DOID:6658	curated	1
UMLS:C1266005	DOID:5522	curated	1
UMLS:C1266010	DOID:6239	curated	1
UMLS:C1266018	DOID:5026	curated	1
UMLS:C1266042	DOID:4471	curated	1
UMLS:C1266043	DOID:4473	curated	1
UMLS:C1266044	DOID:4464	curated	1
UMLS:C1266045	DOID:6404	curated	1
UMLS:C1266046	DOID:8292	curated	1
UMLS:C1266063	DOID:7960	curated	1
UMLS:C1266065	DOID:7566	curated	1
UMLS:C1266090	DOID:0060534	curated	1
UMLS:C1266091	DOID:3279	curated	1
UMLS:C1266092	DOID:3280	curated	1
UMLS:C1266095	DOID:6530	curated	1
UMLS:C1266111	DOID:5233	curated	1
UMLS:C1266112	DOID:6379	curated	1
UMLS:C1266114	DOID:8243	curated	1
UMLS:C1266121	DOID:13223	curated	1
UMLS:C1266121	DOID:4386	curated	1
UMLS:C1266128	DOID:2685	curated	1
UMLS:C1266129	DOID:5690	curated	1
UMLS:C1266129	DOID:5704	curated	1
UMLS:C1266129	DOID:8233	curated	1
UMLS:C1266131	DOID:10208	curated	1
UMLS:C1266134	DOID:3260	curated	1
UMLS:C1266141	DOID:2698	curated	1
UMLS:C1266144	DOID:4769	curated	1
UMLS:C1266158	DOID:5557	curated	1
UMLS:C1266159	DOID:3593	curated	1
UMLS:C1266166	DOID:7602	curated	1
UMLS:C1266167	DOID:5867	curated	1
UMLS:C1266168	DOID:2704	curated	1
UMLS:C1266175	DOID:2647	curated	1
UMLS:C1266176	DOID:3544	curated	1
UMLS:C1266177	DOID:2679	curated	1
UMLS:C1266178	DOID:4856	curated	1
UMLS:C1266180	DOID:3857	curated	1
UMLS:C1266184	DOID:2129	curated	1
UMLS:C1266194	DOID:8543	curated	1
UMLS:C1266194	DOID:8651	curated	1
UMLS:C1268935	DOID:10772	curated	1
UMLS:C1269683	DOID:1470	curated	1
UMLS:C1269683	DOID:1595	curated	1
UMLS:C1269683	DOID:1596	curated	1
UMLS:C1269683	DOID:2848	curated	1
UMLS:C1270206	DOID:4488	curated	1
UMLS:C1271398	DOID:0060680	curated	1
UMLS:C1271398	DOID:1067	curated	1
UMLS:C1274216	DOID:0060361	curated	1
UMLS:C1274233	DOID:11200	curated	1
UMLS:C1274933	DOID:0050426	curated	1
UMLS:C1275078	DOID:0060234	curated	1
UMLS:C1275081	DOID:0060233	curated	1
UMLS:C1275081	DOID:0111460	curated	1
UMLS:C1275126	DOID:0090018	curated	1
UMLS:C1275217	DOID:2097	curated	1
UMLS:C1275273	DOID:14116	curated	1
UMLS:C1275273	DOID:3315	curated	1
UMLS:C1275275	DOID:5705	curated	1
UMLS:C1275278	DOID:6496	curated	1
UMLS:C1275668	DOID:0050902	curated	1
UMLS:C1275668	DOID:3868	curated	1
UMLS:C1275685	DOID:0060444	curated	1
UMLS:C1275808	DOID:0060731	curated	1
UMLS:C1276035	DOID:0111375	curated	1
UMLS:C1276035	DOID:0111377	curated	1
UMLS:C1279296	DOID:1036	curated	1
UMLS:C1279412	DOID:0060173	curated	1
UMLS:C1279412	DOID:1029	curated	1
UMLS:C1279412	DOID:14451	curated	1
UMLS:C1279412	DOID:14452	curated	1
UMLS:C1279420	DOID:14320	curated	1
UMLS:C1279420	DOID:2030	curated	1
UMLS:C1279420	DOID:591	curated	1
UMLS:C1279481	DOID:0060013	curated	1
UMLS:C1279481	DOID:628	curated	1
UMLS:C1279621	DOID:13368	curated	1
UMLS:C1279702	DOID:9970	curated	1
UMLS:C1279945	DOID:2797	curated	1
UMLS:C1279945	DOID:2800	curated	1
UMLS:C1280798	DOID:0111056	curated	1
UMLS:C1281300	DOID:1936	curated	1
UMLS:C1281300	DOID:2348	curated	1
UMLS:C1281300	DOID:2349	curated	1
UMLS:C1281300	DOID:5162	curated	1
UMLS:C1282359	DOID:11656	curated	1
UMLS:C1282916	DOID:10300	curated	1
UMLS:C1282968	DOID:0060574	curated	1
UMLS:C1282971	DOID:0060574	curated	1
UMLS:C1282974	DOID:0060574	curated	1
UMLS:C1282975	DOID:0060574	curated	1
UMLS:C1285162	DOID:1289	curated	1
UMLS:C1290344	DOID:2801	curated	1
UMLS:C1290398	DOID:10941	curated	1
UMLS:C1290511	DOID:13714	curated	1
UMLS:C1291230	DOID:0070215	curated	1
UMLS:C1291245	DOID:0090139	curated	1
UMLS:C1291463	DOID:0050724	curated	1
UMLS:C1291490	DOID:0050809	curated	1
UMLS:C1291564	DOID:0090123	curated	1
UMLS:C1291607	DOID:0060527	curated	1
UMLS:C1292754	DOID:0080210	curated	1
UMLS:C1292772	DOID:0060597	curated	1
UMLS:C1292772	DOID:8552	curated	1
UMLS:C1292772	DOID:8593	curated	1
UMLS:C1292772	DOID:8692	curated	1
UMLS:C1292772	DOID:8747	curated	1
UMLS:C1292777	DOID:1035	curated	1
UMLS:C1292778	DOID:2226	curated	1
UMLS:C1292778	DOID:4960	curated	1
UMLS:C1292779	DOID:0090016	curated	1
UMLS:C1298681	DOID:2977	curated	1
UMLS:C1299237	DOID:7519	curated	1
UMLS:C1299240	DOID:7763	curated	1
UMLS:C1299247	DOID:2394	curated	1
UMLS:C1299614	DOID:0050524	curated	1
UMLS:C1299624	DOID:0111154	curated	1
UMLS:C1299884	DOID:0110275	curated	1
UMLS:C1299919	DOID:2112	curated	1
UMLS:C1300127	DOID:2643	curated	1
UMLS:C1300257	DOID:13481	curated	1
UMLS:C1300260	DOID:5684	curated	1
UMLS:C1300268	DOID:0110970	curated	1
UMLS:C1300347	DOID:2609	curated	1
UMLS:C1300347	DOID:4993	curated	1
UMLS:C1300585	DOID:7141	curated	1
UMLS:C1301355	DOID:4972	curated	1
UMLS:C1301365	DOID:4797	curated	1
UMLS:C1301626	DOID:10591	curated	1
UMLS:C1301937	DOID:11836	curated	1
UMLS:C1302547	DOID:6354	curated	1
UMLS:C1304300	DOID:4280	curated	1
UMLS:C1304508	DOID:496	curated	1
UMLS:C1304511	DOID:486	curated	1
UMLS:C1304514	DOID:9601	curated	1
UMLS:C1305122	DOID:3627	curated	1
UMLS:C1305409	DOID:5391	curated	1
UMLS:C1305904	DOID:10983	curated	1
UMLS:C1306050	DOID:11239	curated	1
UMLS:C1306122	DOID:0050534	curated	1
UMLS:C1306122	DOID:8498	curated	1
UMLS:C1306214	DOID:5392	curated	1
UMLS:C1306214	DOID:7004	curated	1
